273;29.05.2022;-20;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
274;30.05.2022;10;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
275;30.05.2022;30;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
276;30.05.2022;-30;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
277;31.05.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
278;31.05.2022;-30;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
279;31.05.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
280;01.06.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
281;01.06.2022;-10;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
282;01.06.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
283;02.06.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
284;03.06.2022;-10;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
285;03.06.2022;-20;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
286;04.06.2022;-10;Deutsche Bahn;Demo-Verwendungszweck;28;7;1;1;01.04.2025
287;05.06.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
288;06.06.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
289;06.06.2022;-50;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
290;06.06.2022;-70;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
291;07.06.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
292;07.06.2022;-40;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
293;07.06.2022;-10;Parkgebühren;Demo-Verwendungszweck;29;7;1;1;01.04.2025
294;07.06.2022;-70;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
295;10.06.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
296;13.06.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
297;13.06.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
298;14.06.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
299;14.06.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
300;14.06.2022;-10;Bankgebühren;Demo-Verwendungszweck;36;9;1;1;01.04.2025
301;14.06.2022;-1080;Vermieter;Demo-Verwendungszweck;22;5;1;1;01.04.2025
302;15.06.2022;-40;Sonstiges;Demo-Verwendungszweck;16;6;1;1;01.04.2025
303;15.06.2022;-180;Apollo / Fielmann / etc.;Demo-Verwendungszweck;13;4;1;1;01.04.2025
304;15.06.2022;-410;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
305;15.06.2022;410;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
306;15.06.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
307;15.06.2022;-60;Rundfunkbeitrag;Demo-Verwendungszweck;34;8;1;1;01.04.2025
308;16.06.2022;-30;Ikea / Roller / etc.;Demo-Verwendungszweck;25;5;1;1;01.04.2025
309;17.06.2022;-10;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
310;17.06.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
311;17.06.2022;-50;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
312;17.06.2022;-20;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
313;18.06.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
314;20.06.2022;-10;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
315;20.06.2022;-30;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
316;21.06.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
317;21.06.2022;-70;Strom;Demo-Verwendungszweck;23;5;1;1;01.04.2025
318;22.06.2022;-20;KFZ-Pflege & Zubehör;Demo-Verwendungszweck;31;7;1;1;01.04.2025
319;23.06.2022;-20;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
320;23.06.2022;-930;Werkstatt & Inspektion;Demo-Verwendungszweck;30;7;1;1;01.04.2025
321;23.06.2022;20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
322;23.06.2022;-40;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
323;23.06.2022;-20;Kredite & Finanzierung;Demo-Verwendungszweck;38;9;1;1;01.04.2025
324;27.06.2022;-180;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
325;27.06.2022;-120;Apollo / Fielmann / etc.;Demo-Verwendungszweck;13;4;1;1;01.04.2025
326;28.06.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
327;29.06.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
328;30.06.2022;-100;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
329;30.06.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
330;30.06.2022;3800;Max Mustermann;Demo-Verwendungszweck;2;2;1;1;01.04.2025
331;01.07.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
332;01.07.2022;-10;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
333;04.07.2022;-100;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
334;04.07.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
335;05.07.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
336;06.07.2022;-20;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
337;07.07.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
338;07.07.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
339;09.07.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
340;10.07.2022;-10;Laptop / PC / etc.;Demo-Verwendungszweck;20;6;1;1;01.04.2025
341;11.07.2022;-40;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
342;11.07.2022;30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
343;13.07.2022;-20;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
344;13.07.2022;-30;Apollo / Fielmann / etc.;Demo-Verwendungszweck;13;4;1;1;01.04.2025
345;13.07.2022;-80;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
346;13.07.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
347;14.07.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
348;14.07.2022;-10;Bankgebühren;Demo-Verwendungszweck;36;9;1;1;01.04.2025
349;14.07.2022;-20;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
350;14.07.2022;-1080;Vermieter;Demo-Verwendungszweck;22;5;1;1;01.04.2025
351;15.07.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
352;18.07.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
353;18.07.2022;-50;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
354;19.07.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
355;19.07.2022;-60;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
356;19.07.2022;-10;Laptop / PC / etc.;Demo-Verwendungszweck;20;6;1;1;01.04.2025
357;20.07.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
358;21.07.2022;-70;Strom;Demo-Verwendungszweck;23;5;1;1;01.04.2025
359;21.07.2022;-40;Parkgebühren;Demo-Verwendungszweck;29;7;1;1;01.04.2025
360;21.07.2022;-330;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
361;22.07.2022;-40;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
362;22.07.2022;-20;Kredite & Finanzierung;Demo-Verwendungszweck;38;9;1;1;01.04.2025
363;22.07.2022;20;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
364;22.07.2022;-200;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
365;22.07.2022;-10;Deutsche Bahn;Demo-Verwendungszweck;28;7;1;1;01.04.2025
366;22.07.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
367;22.07.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
368;22.07.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
369;23.07.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
370;25.07.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
371;25.07.2022;-10;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
372;25.07.2022;-50;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
373;25.07.2022;-90;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
374;25.07.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
375;25.07.2022;-30;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
376;26.07.2022;-10;Parkgebühren;Demo-Verwendungszweck;29;7;1;1;01.04.2025
377;26.07.2022;-10;Parkgebühren;Demo-Verwendungszweck;29;7;1;1;01.04.2025
378;26.07.2022;-40;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
379;27.07.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
380;28.07.2022;3800;Max Mustermann;Demo-Verwendungszweck;2;2;1;1;01.04.2025
381;29.07.2022;-10;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
382;30.07.2022;-40;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
383;30.07.2022;-20;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
384;31.07.2022;-40;Sonstiges;Demo-Verwendungszweck;16;6;1;1;01.04.2025
385;01.08.2022;50;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
386;01.08.2022;20;Sonstiges;Demo-Verwendungszweck;16;6;1;1;01.04.2025
387;01.08.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
388;01.08.2022;-30;Versicherungen;Demo-Verwendungszweck;37;9;1;1;01.04.2025
389;01.08.2022;-20;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
390;01.08.2022;-30;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
391;03.08.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
392;03.08.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
393;06.08.2022;-10;Steam / etc.;Demo-Verwendungszweck;21;6;1;1;01.04.2025
394;06.08.2022;-60;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
395;06.08.2022;-10;Sonstiges;Demo-Verwendungszweck;16;6;1;1;01.04.2025
396;06.08.2022;-20;Ikea / Roller / etc.;Demo-Verwendungszweck;25;5;1;1;01.04.2025
397;08.08.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
398;10.08.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
399;10.08.2022;-80;Müll;Demo-Verwendungszweck;24;5;1;1;01.04.2025
400;11.08.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
401;12.08.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
402;14.08.2022;-10;Bankgebühren;Demo-Verwendungszweck;36;9;1;1;01.04.2025
403;14.08.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
404;15.08.2022;-70;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
405;15.08.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
406;15.08.2022;100;Sonstige Einnahmen;Demo-Verwendungszweck;5;3;1;1;01.04.2025
407;15.08.2022;-20;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
408;15.08.2022;-1080;Vermieter;Demo-Verwendungszweck;22;5;1;1;01.04.2025
409;16.08.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
410;16.08.2022;-20;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
411;19.08.2022;-100;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
412;19.08.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
413;22.08.2022;-20;Kredite & Finanzierung;Demo-Verwendungszweck;38;9;1;1;01.04.2025
414;22.08.2022;-40;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
415;22.08.2022;-70;Strom;Demo-Verwendungszweck;23;5;1;1;01.04.2025
416;22.08.2022;-40;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
417;22.08.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
418;22.08.2022;-70;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
419;24.08.2022;-20;Versicherungen;Demo-Verwendungszweck;37;9;1;1;01.04.2025
420;24.08.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
421;24.08.2022;20;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
422;24.08.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
423;25.08.2022;3800;Max Mustermann;Demo-Verwendungszweck;2;2;1;1;01.04.2025
424;25.08.2022;-160;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
425;25.08.2022;-130;Parkgebühren;Demo-Verwendungszweck;29;7;1;1;01.04.2025
426;26.08.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
427;26.08.2022;-10;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
428;26.08.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
429;30.08.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
430;30.08.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
431;30.08.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
432;31.08.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
433;31.08.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
434;01.09.2022;-230;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
435;01.09.2022;-60;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
436;03.09.2022;-40;Laptop / PC / etc.;Demo-Verwendungszweck;20;6;1;1;01.04.2025
437;05.09.2022;-40;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
438;05.09.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
439;06.09.2022;-230;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
440;06.09.2022;-110;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
441;07.09.2022;-30;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
442;07.09.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
443;11.09.2022;-40;Apollo / Fielmann / etc.;Demo-Verwendungszweck;13;4;1;1;01.04.2025
444;13.09.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
445;13.09.2022;-50;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
446;14.09.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
447;14.09.2022;-10;Bankgebühren;Demo-Verwendungszweck;36;9;1;1;01.04.2025
448;14.09.2022;-1080;Vermieter;Demo-Verwendungszweck;22;5;1;1;01.04.2025
449;15.09.2022;-60;Rundfunkbeitrag;Demo-Verwendungszweck;34;8;1;1;01.04.2025
450;15.09.2022;-20;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
451;17.09.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
452;17.09.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
453;18.09.2022;-110;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
454;19.09.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
455;19.09.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
456;19.09.2022;-220;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
457;19.09.2022;-30;KFZ-Pflege & Zubehör;Demo-Verwendungszweck;31;7;1;1;01.04.2025
458;19.09.2022;-70;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
459;19.09.2022;-90;Strom;Demo-Verwendungszweck;23;5;1;1;01.04.2025
460;20.09.2022;-10;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
461;20.09.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
462;20.09.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
463;20.09.2022;-30;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
464;21.09.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
465;21.09.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
466;21.09.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
467;22.09.2022;-40;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
468;22.09.2022;-20;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
469;23.09.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
470;23.09.2022;-30;Apotheke;Demo-Verwendungszweck;9;4;1;1;01.04.2025
471;23.09.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
472;23.09.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
473;24.09.2022;-10;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
474;25.09.2022;-30;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
475;26.09.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
476;26.09.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
477;26.09.2022;-10;Deutsche Bahn;Demo-Verwendungszweck;28;7;1;1;01.04.2025
478;27.09.2022;-70;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
479;27.09.2022;-170;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
480;27.09.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
481;28.09.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
482;28.09.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
483;29.09.2022;3800;Max Mustermann;Demo-Verwendungszweck;2;2;1;1;01.04.2025
484;30.09.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
485;03.10.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
486;03.10.2022;-40;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
487;04.10.2022;-50;Parkgebühren;Demo-Verwendungszweck;29;7;1;1;01.04.2025
488;05.10.2022;-150;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
489;05.10.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
490;06.10.2022;-50;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
491;07.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
492;08.10.2022;-90;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
493;08.10.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
494;11.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
495;11.10.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
496;11.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
497;11.10.2022;-100;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
498;12.10.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
499;13.10.2022;-110;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
500;14.10.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
501;14.10.2022;-10;Bankgebühren;Demo-Verwendungszweck;36;9;1;1;01.04.2025
502;14.10.2022;-1080;Vermieter;Demo-Verwendungszweck;22;5;1;1;01.04.2025
503;16.10.2022;-10;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
504;18.10.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
505;18.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
506;18.10.2022;-20;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
507;19.10.2022;-30;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
508;19.10.2022;-80;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
509;19.10.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
510;19.10.2022;-90;Strom;Demo-Verwendungszweck;23;5;1;1;01.04.2025
511;20.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
512;20.10.2022;60;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
513;21.10.2022;-20;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
514;21.10.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
515;23.10.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
516;24.10.2022;-10;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
517;24.10.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
518;25.10.2022;-70;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
519;25.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
520;25.10.2022;-310;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
521;25.10.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
522;25.10.2022;-20;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
523;25.10.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
524;25.10.2022;-10;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
525;25.10.2022;-30;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
526;25.10.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
527;25.10.2022;-40;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
528;26.10.2022;-80;Hornbach / Bauhaus / etc.;Demo-Verwendungszweck;11;4;1;1;01.04.2025
529;26.10.2022;-20;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
530;26.10.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
531;27.10.2022;3800;Max Mustermann;Demo-Verwendungszweck;2;2;1;1;01.04.2025
532;01.11.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
533;02.11.2022;150;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
534;02.11.2022;-10;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
535;02.11.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
536;03.11.2022;60;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
537;04.11.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
538;05.11.2022;-20;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
539;07.11.2022;60;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
540;07.11.2022;130;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
541;08.11.2022;-60;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
542;08.11.2022;-20;Sonstiges;Demo-Verwendungszweck;14;6;1;1;01.04.2025
543;09.11.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
